No,year,month,day,hour,pm2.5
41580,2014,9,29,11,77
41581,2014,9,29,12,17
41582,2014,9,29,13,13
41583,2014,9,29,14,10
41584,2014,9,29,15,10
41585,2014,9,29,16,12
41586,2014,9,29,17,13
41587,2014,9,29,18,12
41588,2014,9,29,19,12
41589,2014,9,29,20,14
41590,2014,9,29,21,21
41591,2014,9,29,22,17
41592,2014,9,29,23,23
41593,2014,9,30,0,26
41594,2014,9,30,1,20
41595,2014,9,30,2,24
41596,2014,9,30,3,22
41597,2014,9,30,4,17
41598,2014,9,30,5,17
41599,2014,9,30,6,20
41600,2014,9,30,7,13
41601,2014,9,30,8,18
41602,2014,9,30,9,15
41603,2014,9,30,10,17
41604,2014,9,30,11,23
41605,2014,9,30,12,22
41606,2014,9,30,13,16
41607,2014,9,30,14,22
41608,2014,9,30,15,21
41609,2014,9,30,16,23
41610,2014,9,30,17,20
41611,2014,9,30,18,26
41612,2014,9,30,19,31
41613,2014,9,30,20,44
41614,2014,9,30,21,53
41615,2014,9,30,22,57
41616,2014,9,30,23,60
41617,2014,10,1,0,78
41618,2014,10,1,1,85
41619,2014,10,1,2,83
41620,2014,10,1,3,89
41621,2014,10,1,4,80
41622,2014,10,1,5,80
41623,2014,10,1,6,69
41624,2014,10,1,7,58
41625,2014,10,1,8,62
41626,2014,10,1,9,73
41627,2014,10,1,10,77
41628,2014,10,1,11,90
41629,2014,10,1,12,91
41630,2014,10,1,13,96
41631,2014,10,1,14,71
41632,2014,10,1,15,77
41633,2014,10,1,16,76
41634,2014,10,1,17,100
41635,2014,10,1,18,100
41636,2014,10,1,19,97
41637,2014,10,1,20,93
41638,2014,10,1,21,88
41639,2014,10,1,22,82
41640,2014,10,1,23,86
41641,2014,10,2,0,82
41642,2014,10,2,1,69
41643,2014,10,2,2,66
41644,2014,10,2,3,59
41645,2014,10,2,4,62
41646,2014,10,2,5,73
41647,2014,10,2,6,80
41648,2014,10,2,7,74
41649,2014,10,2,8,79
41650,2014,10,2,9,64
41651,2014,10,2,10,61
41652,2014,10,2,11,75
41653,2014,10,2,12,64
41654,2014,10,2,13,39
41655,2014,10,2,14,31
41656,2014,10,2,15,27
41657,2014,10,2,16,21
41658,2014,10,2,17,27
41659,2014,10,2,18,33
41660,2014,10,2,19,60
41661,2014,10,2,20,79
41662,2014,10,2,21,93
41663,2014,10,2,22,129
41664,2014,10,2,23,132
41665,2014,10,3,0,121
41666,2014,10,3,1,115
41667,2014,10,3,2,113
41668,2014,10,3,3,135
41669,2014,10,3,4,115
41670,2014,10,3,5,149
41671,2014,10,3,6,109
41672,2014,10,3,7,73
41673,2014,10,3,8,57
41674,2014,10,3,9,53
41675,2014,10,3,10,59
41676,2014,10,3,11,57
41677,2014,10,3,12,84
41678,2014,10,3,13,91
41679,2014,10,3,14,133
41680,2014,10,3,15,172
41681,2014,10,3,16,182
41682,2014,10,3,17,201
41683,2014,10,3,18,207
41684,2014,10,3,19,199
41685,2014,10,3,20,177
41686,2014,10,3,21,161
41687,2014,10,3,22,156
41688,2014,10,3,23,152
41689,2014,10,4,0,130
41690,2014,10,4,1,94
41691,2014,10,4,2,81
41692,2014,10,4,3,81
41693,2014,10,4,4,78
41694,2014,10,4,5,69
41695,2014,10,4,6,59
41696,2014,10,4,7,55
41697,2014,10,4,8,54
41698,2014,10,4,9,58
41699,2014,10,4,10,61
41700,2014,10,4,11,75
41701,2014,10,4,12,78
41702,2014,10,4,13,97
41703,2014,10,4,14,105
41704,2014,10,4,15,103
41705,2014,10,4,16,100
41706,2014,10,4,17,107
41707,2014,10,4,18,109
41708,2014,10,4,19,116
41709,2014,10,4,20,112
41710,2014,10,4,21,101
41711,2014,10,4,22,80
41712,2014,10,4,23,77
41713,2014,10,5,0,79
41714,2014,10,5,1,86
41715,2014,10,5,2,72
41716,2014,10,5,3,70
41717,2014,10,5,4,64
41718,2014,10,5,5,67
41719,2014,10,5,6,63
41720,2014,10,5,7,54
41721,2014,10,5,8,50
41722,2014,10,5,9,21
41723,2014,10,5,10,11
41724,2014,10,5,11,10
41725,2014,10,5,12,8
41726,2014,10,5,13,7
41727,2014,10,5,14,10
41728,2014,10,5,15,12
41729,2014,10,5,16,8
41730,2014,10,5,17,6
41731,2014,10,5,18,11
41732,2014,10,5,19,17
41733,2014,10,5,20,22
41734,2014,10,5,21,27
41735,2014,10,5,22,43
41736,2014,10,5,23,34
41737,2014,10,6,0,39
41738,2014,10,6,1,32
41739,2014,10,6,2,28
41740,2014,10,6,3,28
41741,2014,10,6,4,22
41742,2014,10,6,5,27
41743,2014,10,6,6,22
41744,2014,10,6,7,22
41745,2014,10,6,8,25
41746,2014,10,6,9,21
41747,2014,10,6,10,22
41748,2014,10,6,11,18
41749,2014,10,6,12,18
41750,2014,10,6,13,22
41751,2014,10,6,14,20
41752,2014,10,6,15,25
41753,2014,10,6,16,22
41754,2014,10,6,17,25
41755,2014,10,6,18,33
41756,2014,10,6,19,50
41757,2014,10,6,20,61
41758,2014,10,6,21,74
41759,2014,10,6,22,79
41760,2014,10,6,23,77
41761,2014,10,7,0,91
41762,2014,10,7,1,94
41763,2014,10,7,2,107
41764,2014,10,7,3,114
41765,2014,10,7,4,104
41766,2014,10,7,5,93
41767,2014,10,7,6,85
41768,2014,10,7,7,75
41769,2014,10,7,8,75
41770,2014,10,7,9,66
41771,2014,10,7,10,66
41772,2014,10,7,11,82
41773,2014,10,7,12,104
41774,2014,10,7,13,118
41775,2014,10,7,14,140
41776,2014,10,7,15,158
41777,2014,10,7,16,179
41778,2014,10,7,17,182
41779,2014,10,7,18,189
41780,2014,10,7,19,220
41781,2014,10,7,20,245
41782,2014,10,7,21,255
41783,2014,10,7,22,284
41784,2014,10,7,23,326
41785,2014,10,8,0,301
41786,2014,10,8,1,289
41787,2014,10,8,2,269
41788,2014,10,8,3,249
41789,2014,10,8,4,232
41790,2014,10,8,5,222
41791,2014,10,8,6,217
41792,2014,10,8,7,215
41793,2014,10,8,8,243
41794,2014,10,8,9,224
41795,2014,10,8,10,236
41796,2014,10,8,11,256
41797,2014,10,8,12,272
41798,2014,10,8,13,266
41799,2014,10,8,14,280
41800,2014,10,8,15,320
41801,2014,10,8,16,364
41802,2014,10,8,17,383
41803,2014,10,8,18,402
41804,2014,10,8,19,396
41805,2014,10,8,20,419
41806,2014,10,8,21,432
41807,2014,10,8,22,432
41808,2014,10,8,23,406
41809,2014,10,9,0,388
41810,2014,10,9,1,368
41811,2014,10,9,2,355
41812,2014,10,9,3,349
41813,2014,10,9,4,353
41814,2014,10,9,5,345
41815,2014,10,9,6,341
41816,2014,10,9,7,337
41817,2014,10,9,8,342
41818,2014,10,9,9,342
41819,2014,10,9,10,334
41820,2014,10,9,11,337
41821,2014,10,9,12,343
41822,2014,10,9,13,350
41823,2014,10,9,14,364
41824,2014,10,9,15,373
41825,2014,10,9,16,385
41826,2014,10,9,17,398
41827,2014,10,9,18,430
41828,2014,10,9,19,442
41829,2014,10,9,20,443
41830,2014,10,9,21,438
41831,2014,10,9,22,420
41832,2014,10,9,23,454
41833,2014,10,10,0,430
41834,2014,10,10,1,396
41835,2014,10,10,2,386
41836,2014,10,10,3,375
41837,2014,10,10,4,344
41838,2014,10,10,5,348
41839,2014,10,10,6,338
41840,2014,10,10,7,319
41841,2014,10,10,8,324
41842,2014,10,10,9,323
41843,2014,10,10,10,331
41844,2014,10,10,11,332
41845,2014,10,10,12,328
41846,2014,10,10,13,310
41847,2014,10,10,14,298
41848,2014,10,10,15,267
41849,2014,10,10,16,261
41850,2014,10,10,17,243
41851,2014,10,10,18,263
41852,2014,10,10,19,302
41853,2014,10,10,20,331
41854,2014,10,10,21,330
41855,2014,10,10,22,308
41856,2014,10,10,23,322
41857,2014,10,11,0,328
41858,2014,10,11,1,303
41859,2014,10,11,2,290
41860,2014,10,11,3,317
41861,2014,10,11,4,314
41862,2014,10,11,5,269
41863,2014,10,11,6,204
41864,2014,10,11,7,217
41865,2014,10,11,8,202
41866,2014,10,11,9,196
41867,2014,10,11,10,230
41868,2014,10,11,11,256
41869,2014,10,11,12,246
41870,2014,10,11,13,243
41871,2014,10,11,14,237
41872,2014,10,11,15,233
41873,2014,10,11,16,239
41874,2014,10,11,17,253
41875,2014,10,11,18,108
41876,2014,10,11,19,21
41877,2014,10,11,20,18
41878,2014,10,11,21,5
41879,2014,10,11,22,6
41880,2014,10,11,23,7
41881,2014,10,12,0,8
41882,2014,10,12,1,5
41883,2014,10,12,2,7
41884,2014,10,12,3,9
41885,2014,10,12,4,9
41886,2014,10,12,5,9
41887,2014,10,12,6,8
41888,2014,10,12,7,7
41889,2014,10,12,8,4
41890,2014,10,12,9,3
41891,2014,10,12,10,4
41892,2014,10,12,11,6
41893,2014,10,12,12,3
41894,2014,10,12,13,5
41895,2014,10,12,14,6
41896,2014,10,12,15,6
41897,2014,10,12,16,4
41898,2014,10,12,17,7
41899,2014,10,12,18,6
41900,2014,10,12,19,7
41901,2014,10,12,20,13
41902,2014,10,12,21,8
41903,2014,10,12,22,10
41904,2014,10,12,23,10
41905,2014,10,13,0,7
41906,2014,10,13,1,5
41907,2014,10,13,2,3
41908,2014,10,13,3,3
41909,2014,10,13,4,7
41910,2014,10,13,5,9
41911,2014,10,13,6,7
41912,2014,10,13,7,5
41913,2014,10,13,8,5
41914,2014,10,13,9,7
41915,2014,10,13,10,9
41916,2014,10,13,11,8
41917,2014,10,13,12,9
41918,2014,10,13,13,9
41919,2014,10,13,14,8
41920,2014,10,13,15,10
41921,2014,10,13,16,10
41922,2014,10,13,17,8
41923,2014,10,13,18,13
41924,2014,10,13,19,24
41925,2014,10,13,20,35
41926,2014,10,13,21,35
41927,2014,10,13,22,51
41928,2014,10,13,23,59
41929,2014,10,14,0,61
41930,2014,10,14,1,47
41931,2014,10,14,2,42
41932,2014,10,14,3,45
41933,2014,10,14,4,47
41934,2014,10,14,5,33
41935,2014,10,14,6,20
41936,2014,10,14,7,25
41937,2014,10,14,8,22
41938,2014,10,14,9,17
41939,2014,10,14,10,26
41940,2014,10,14,11,28
41941,2014,10,14,12,31
41942,2014,10,14,13,46
41943,2014,10,14,14,49
41944,2014,10,14,15,37
41945,2014,10,14,16,31
41946,2014,10,14,17,31
41947,2014,10,14,18,54
41948,2014,10,14,19,67
41949,2014,10,14,20,75
41950,2014,10,14,21,88
41951,2014,10,14,22,114
41952,2014,10,14,23,128
41953,2014,10,15,0,141
41954,2014,10,15,1,149
41955,2014,10,15,2,149
41956,2014,10,15,3,125
41957,2014,10,15,4,92
41958,2014,10,15,5,110
41959,2014,10,15,6,89
41960,2014,10,15,7,84
41961,2014,10,15,8,95
41962,2014,10,15,9,62
41963,2014,10,15,10,23
41964,2014,10,15,11,11
41965,2014,10,15,12,13
41966,2014,10,15,13,9
41967,2014,10,15,14,12
41968,2014,10,15,15,9
41969,2014,10,15,16,8
41970,2014,10,15,17,9
41971,2014,10,15,18,8
41972,2014,10,15,19,7
41973,2014,10,15,20,16
41974,2014,10,15,21,20
41975,2014,10,15,22,17
41976,2014,10,15,23,20
41977,2014,10,16,0,40
41978,2014,10,16,1,27
41979,2014,10,16,2,27
41980,2014,10,16,3,29
41981,2014,10,16,4,31
41982,2014,10,16,5,37
41983,2014,10,16,6,36
41984,2014,10,16,7,43
41985,2014,10,16,8,44
41986,2014,10,16,9,44
41987,2014,10,16,10,25
41988,2014,10,16,11,17
41989,2014,10,16,12,17
41990,2014,10,16,13,27
41991,2014,10,16,14,29
41992,2014,10,16,15,29
41993,2014,10,16,16,36
41994,2014,10,16,17,59
41995,2014,10,16,18,59
41996,2014,10,16,19,57
41997,2014,10,16,20,55
41998,2014,10,16,21,60
41999,2014,10,16,22,70
42000,2014,10,16,23,80
42001,2014,10,17,0,85
42002,2014,10,17,1,88
42003,2014,10,17,2,91
42004,2014,10,17,3,98
42005,2014,10,17,4,103
42006,2014,10,17,5,101
42007,2014,10,17,6,98
42008,2014,10,17,7,99
42009,2014,10,17,8,95
42010,2014,10,17,9,76
42011,2014,10,17,10,80
42012,2014,10,17,11,87
42013,2014,10,17,12,87
42014,2014,10,17,13,82
42015,2014,10,17,14,105
42016,2014,10,17,15,116
42017,2014,10,17,16,103
42018,2014,10,17,17,109
42019,2014,10,17,18,118
42020,2014,10,17,19,127
42021,2014,10,17,20,144
42022,2014,10,17,21,189
42023,2014,10,17,22,190
42024,2014,10,17,23,225
42025,2014,10,18,0,211
42026,2014,10,18,1,197
42027,2014,10,18,2,200
42028,2014,10,18,3,197
42029,2014,10,18,4,193
42030,2014,10,18,5,180
42031,2014,10,18,6,117
42032,2014,10,18,7,110
42033,2014,10,18,8,111
42034,2014,10,18,9,94
42035,2014,10,18,10,112
42036,2014,10,18,11,110
42037,2014,10,18,12,155
42038,2014,10,18,13,186
42039,2014,10,18,14,194
42040,2014,10,18,15,210
42041,2014,10,18,16,215
42042,2014,10,18,17,230
42043,2014,10,18,18,239
42044,2014,10,18,19,272
42045,2014,10,18,20,296
42046,2014,10,18,21,315
42047,2014,10,18,22,357
42048,2014,10,18,23,382
42049,2014,10,19,0,406
42050,2014,10,19,1,405
42051,2014,10,19,2,389
42052,2014,10,19,3,397
42053,2014,10,19,4,413
42054,2014,10,19,5,373
42055,2014,10,19,6,362
42056,2014,10,19,7,356
42057,2014,10,19,8,344
42058,2014,10,19,9,352
42059,2014,10,19,10,357
42060,2014,10,19,11,353
42061,2014,10,19,12,292
42062,2014,10,19,13,213
42063,2014,10,19,14,210
42064,2014,10,19,15,183
42065,2014,10,19,16,161
42066,2014,10,19,17,153
42067,2014,10,19,18,169
42068,2014,10,19,19,196
42069,2014,10,19,20,200
42070,2014,10,19,21,197
42071,2014,10,19,22,178
42072,2014,10,19,23,161
42073,2014,10,20,0,161
42074,2014,10,20,1,166
42075,2014,10,20,2,171
42076,2014,10,20,3,177
42077,2014,10,20,4,177
42078,2014,10,20,5,189
42079,2014,10,20,6,187
42080,2014,10,20,7,192
42081,2014,10,20,8,203
42082,2014,10,20,9,234
42083,2014,10,20,10,261
42084,2014,10,20,11,265
42085,2014,10,20,12,268
42086,2014,10,20,13,285
42087,2014,10,20,14,264
42088,2014,10,20,15,253
42090,2014,10,20,17,239
42091,2014,10,20,18,256
42092,2014,10,20,19,253
42093,2014,10,20,20,262
42094,2014,10,20,21,239
42095,2014,10,20,22,143
42096,2014,10,20,23,71
42097,2014,10,21,0,61
42098,2014,10,21,1,34
42099,2014,10,21,2,36
42100,2014,10,21,3,33
42101,2014,10,21,4,31
42102,2014,10,21,5,24
42103,2014,10,21,6,31
42104,2014,10,21,7,38
42105,2014,10,21,8,38
42106,2014,10,21,9,38
42107,2014,10,21,10,38
42108,2014,10,21,11,36
42109,2014,10,21,12,38
42110,2014,10,21,13,37
42111,2014,10,21,14,36
42112,2014,10,21,15,35
42113,2014,10,21,16,33
42114,2014,10,21,17,41
42115,2014,10,21,18,38
42116,2014,10,21,19,51
42117,2014,10,21,20,67
42118,2014,10,21,21,84
42119,2014,10,21,22,91
42120,2014,10,21,23,97
42121,2014,10,22,0,60
42122,2014,10,22,1,50
42123,2014,10,22,2,47
42124,2014,10,22,3,52
42125,2014,10,22,4,73
42126,2014,10,22,5,111
42127,2014,10,22,6,104
42128,2014,10,22,7,90
42129,2014,10,22,8,84
42130,2014,10,22,9,79
42131,2014,10,22,10,83
42132,2014,10,22,11,92
42133,2014,10,22,12,104
42134,2014,10,22,13,100
42135,2014,10,22,14,101
42136,2014,10,22,15,86
42137,2014,10,22,16,85
42138,2014,10,22,17,83
42139,2014,10,22,18,97
42140,2014,10,22,19,117
42141,2014,10,22,20,124
42142,2014,10,22,21,127
42143,2014,10,22,22,132
42144,2014,10,22,23,130
42145,2014,10,23,0,126
42146,2014,10,23,1,119
42147,2014,10,23,2,108
42148,2014,10,23,3,108
42149,2014,10,23,4,102
42150,2014,10,23,5,110
42151,2014,10,23,6,113
42152,2014,10,23,7,108
42153,2014,10,23,8,116
42154,2014,10,23,9,130
42155,2014,10,23,10,134
42156,2014,10,23,11,136
42157,2014,10,23,12,145
42158,2014,10,23,13,149
42159,2014,10,23,14,133
42160,2014,10,23,15,143
42161,2014,10,23,16,149
42162,2014,10,23,17,164
42163,2014,10,23,18,170
42164,2014,10,23,19,174
42165,2014,10,23,20,191
42166,2014,10,23,21,196
42167,2014,10,23,22,195
42168,2014,10,23,23,214
42169,2014,10,24,0,227
42170,2014,10,24,1,217
42171,2014,10,24,2,195
42172,2014,10,24,3,183
42173,2014,10,24,4,179
42174,2014,10,24,5,191
42175,2014,10,24,6,178
42176,2014,10,24,7,183
42177,2014,10,24,8,185
42178,2014,10,24,9,192
42179,2014,10,24,10,199
42180,2014,10,24,11,231
42181,2014,10,24,12,253
42182,2014,10,24,13,281
42183,2014,10,24,14,294
42184,2014,10,24,15,317
42185,2014,10,24,16,318
42186,2014,10,24,17,323
42187,2014,10,24,18,339
42188,2014,10,24,19,341
42189,2014,10,24,20,346
42190,2014,10,24,21,356
42191,2014,10,24,22,383
42192,2014,10,24,23,363
42193,2014,10,25,0,381
42194,2014,10,25,1,352
42195,2014,10,25,2,319
42196,2014,10,25,3,310
42197,2014,10,25,4,331
42198,2014,10,25,5,332
42199,2014,10,25,6,315
42200,2014,10,25,7,312
42201,2014,10,25,8,310
42202,2014,10,25,9,324
42203,2014,10,25,10,330
42204,2014,10,25,11,324
42205,2014,10,25,12,331
42206,2014,10,25,13,346
42207,2014,10,25,14,352
42208,2014,10,25,15,376
42209,2014,10,25,16,402
42210,2014,10,25,17,423
42211,2014,10,25,18,440
42212,2014,10,25,19,449
42213,2014,10,25,20,472
42214,2014,10,25,21,453
42215,2014,10,25,22,413
42216,2014,10,25,23,396
42217,2014,10,26,0,395
42218,2014,10,26,1,379
42219,2014,10,26,2,341
42220,2014,10,26,3,312
42221,2014,10,26,4,257
42222,2014,10,26,5,183
42223,2014,10,26,6,39
42224,2014,10,26,7,16
42225,2014,10,26,8,14
42226,2014,10,26,9,16
42227,2014,10,26,10,10
42228,2014,10,26,11,10
42229,2014,10,26,12,9
42230,2014,10,26,13,7
42231,2014,10,26,14,9
42232,2014,10,26,15,9
42233,2014,10,26,16,10
42234,2014,10,26,17,8
42235,2014,10,26,18,9
42236,2014,10,26,19,17
42237,2014,10,26,20,15
42238,2014,10,26,21,15
42239,2014,10,26,22,12
42240,2014,10,26,23,9
42241,2014,10,27,0,10
42242,2014,10,27,1,9
42243,2014,10,27,2,12
42244,2014,10,27,3,9
42245,2014,10,27,4,13
42246,2014,10,27,5,14
42247,2014,10,27,6,12
42248,2014,10,27,7,24
42249,2014,10,27,8,23
42250,2014,10,27,9,31
42251,2014,10,27,10,57
42252,2014,10,27,11,43
42253,2014,10,27,12,35
42254,2014,10,27,13,31
42255,2014,10,27,14,30
42256,2014,10,27,15,25
42257,2014,10,27,16,33
42258,2014,10,27,17,39
42259,2014,10,27,18,40
42260,2014,10,27,19,60
42261,2014,10,27,20,68
42262,2014,10,27,21,57
42263,2014,10,27,22,51
42264,2014,10,27,23,26
42265,2014,10,28,0,50
42266,2014,10,28,1,42
42267,2014,10,28,2,43
42268,2014,10,28,3,74
42269,2014,10,28,4,87
42270,2014,10,28,5,78
42271,2014,10,28,6,77
42272,2014,10,28,7,91
42273,2014,10,28,8,99
42274,2014,10,28,9,92
42275,2014,10,28,10,83
42276,2014,10,28,11,94
42277,2014,10,28,12,90
42278,2014,10,28,13,68
42279,2014,10,28,14,60
42280,2014,10,28,15,53
42281,2014,10,28,16,51
42282,2014,10,28,17,52
42283,2014,10,28,18,51
42284,2014,10,28,19,47
42285,2014,10,28,20,47
42286,2014,10,28,21,59
42287,2014,10,28,22,59
42288,2014,10,28,23,74
42289,2014,10,29,0,93
42290,2014,10,29,1,101
42291,2014,10,29,2,111
42292,2014,10,29,3,139
42293,2014,10,29,4,129
42294,2014,10,29,5,127
42295,2014,10,29,6,114
42296,2014,10,29,7,98
42297,2014,10,29,8,102
42298,2014,10,29,9,106
42299,2014,10,29,10,111
42300,2014,10,29,11,106
42301,2014,10,29,12,105
42302,2014,10,29,13,108
42303,2014,10,29,14,107
42304,2014,10,29,15,113
42305,2014,10,29,16,126
42306,2014,10,29,17,141
42307,2014,10,29,18,158
42308,2014,10,29,19,170
42309,2014,10,29,20,176
42310,2014,10,29,21,183
42311,2014,10,29,22,193
42312,2014,10,29,23,215
42313,2014,10,30,0,215
42314,2014,10,30,1,210
42315,2014,10,30,2,214
42316,2014,10,30,3,214
42317,2014,10,30,4,272
42318,2014,10,30,5,198
42319,2014,10,30,6,176
42320,2014,10,30,7,159
42321,2014,10,30,8,158
42322,2014,10,30,9,137
42323,2014,10,30,10,156
42324,2014,10,30,11,161
42325,2014,10,30,12,163
42326,2014,10,30,13,178
42327,2014,10,30,14,180
42328,2014,10,30,15,179
42329,2014,10,30,16,182
42330,2014,10,30,17,192
42331,2014,10,30,18,199
42332,2014,10,30,19,208
42333,2014,10,30,20,212
42334,2014,10,30,21,193
42335,2014,10,30,22,205
42336,2014,10,30,23,206
42337,2014,10,31,0,212
42338,2014,10,31,1,216
42339,2014,10,31,2,232
42340,2014,10,31,3,223
42341,2014,10,31,4,229
42342,2014,10,31,5,206
42343,2014,10,31,6,194
42344,2014,10,31,7,211
42345,2014,10,31,8,225
42346,2014,10,31,9,169
42347,2014,10,31,10,144
42348,2014,10,31,11,150
42349,2014,10,31,12,144
42350,2014,10,31,13,143
42351,2014,10,31,14,143
42352,2014,10,31,15,145
42353,2014,10,31,16,152
42354,2014,10,31,17,165
42355,2014,10,31,18,176
42356,2014,10,31,19,209
42357,2014,10,31,20,224
42358,2014,10,31,21,200
42359,2014,10,31,22,188
42360,2014,10,31,23,184
42361,2014,11,1,0,180
42362,2014,11,1,1,189
42363,2014,11,1,2,215
42364,2014,11,1,3,180
42365,2014,11,1,4,81
42366,2014,11,1,5,78
42367,2014,11,1,6,24
42368,2014,11,1,7,26
42369,2014,11,1,8,29
42370,2014,11,1,9,22
42371,2014,11,1,10,14
42372,2014,11,1,11,11
42373,2014,11,1,12,12
42374,2014,11,1,13,11
42375,2014,11,1,14,13
42376,2014,11,1,15,12
42377,2014,11,1,16,9
42378,2014,11,1,17,10
42379,2014,11,1,18,10
42380,2014,11,1,19,15
42381,2014,11,1,20,18
42382,2014,11,1,21,18
42383,2014,11,1,22,14
42384,2014,11,1,23,16
42385,2014,11,2,0,10
42386,2014,11,2,1,9
42387,2014,11,2,2,6
42388,2014,11,2,3,8
42389,2014,11,2,4,6
42390,2014,11,2,5,3
42391,2014,11,2,6,2
42392,2014,11,2,7,8
42393,2014,11,2,8,8
42394,2014,11,2,9,7
42395,2014,11,2,10,6
42396,2014,11,2,11,8
42397,2014,11,2,12,6
42398,2014,11,2,13,9
42399,2014,11,2,14,8
42400,2014,11,2,15,7
42401,2014,11,2,16,10
42402,2014,11,2,17,10
42403,2014,11,2,18,11
42404,2014,11,2,19,10
42405,2014,11,2,20,7
42406,2014,11,2,21,8
42407,2014,11,2,22,7
42408,2014,11,2,23,10
42409,2014,11,3,0,17
42410,2014,11,3,1,22
42411,2014,11,3,2,28
42412,2014,11,3,3,28
42413,2014,11,3,4,26
42414,2014,11,3,5,25
42415,2014,11,3,6,20
42416,2014,11,3,7,11
42417,2014,11,3,8,28
42418,2014,11,3,9,39
42419,2014,11,3,10,38
42420,2014,11,3,11,14
42421,2014,11,3,12,11
42422,2014,11,3,13,18
42423,2014,11,3,14,8
42424,2014,11,3,15,10
42425,2014,11,3,16,10
42426,2014,11,3,17,11
42427,2014,11,3,18,23
42428,2014,11,3,19,34
42429,2014,11,3,20,40
42430,2014,11,3,21,43
42431,2014,11,3,22,48
42432,2014,11,3,23,57
42433,2014,11,4,0,61
42434,2014,11,4,1,60
42435,2014,11,4,2,68
42436,2014,11,4,3,76
42437,2014,11,4,4,72
42438,2014,11,4,5,80
42439,2014,11,4,6,80
42440,2014,11,4,7,66
42441,2014,11,4,8,64
42442,2014,11,4,9,85
42443,2014,11,4,10,96
42444,2014,11,4,11,109
42445,2014,11,4,12,118
42446,2014,11,4,13,141
42447,2014,11,4,14,159
42448,2014,11,4,15,153
42449,2014,11,4,16,153
42450,2014,11,4,17,152
42451,2014,11,4,18,157
42452,2014,11,4,19,159
42453,2014,11,4,20,196
42454,2014,11,4,21,208
42455,2014,11,4,22,215
42456,2014,11,4,23,255
42457,2014,11,5,0,239
42458,2014,11,5,1,232
42459,2014,11,5,2,210
42460,2014,11,5,3,184
42461,2014,11,5,4,174
42462,2014,11,5,5,164
42463,2014,11,5,6,147
42464,2014,11,5,7,98
42465,2014,11,5,8,136
42466,2014,11,5,9,137
42467,2014,11,5,10,90
42468,2014,11,5,11,14
42469,2014,11,5,12,8
42470,2014,11,5,13,8
42471,2014,11,5,14,11
42472,2014,11,5,15,9
42473,2014,11,5,16,6
42474,2014,11,5,17,6
42475,2014,11,5,18,10
42476,2014,11,5,19,10
42477,2014,11,5,20,7
42478,2014,11,5,21,6
42479,2014,11,5,22,5
42480,2014,11,5,23,6
42481,2014,11,6,0,4
42482,2014,11,6,1,5
42483,2014,11,6,2,4
42484,2014,11,6,3,3
42485,2014,11,6,4,8
42486,2014,11,6,5,9
42487,2014,11,6,6,7
42488,2014,11,6,7,7
42489,2014,11,6,8,9
42490,2014,11,6,9,11
42492,2014,11,6,11,9
42493,2014,11,6,12,7
42494,2014,11,6,13,4
42495,2014,11,6,14,3
42496,2014,11,6,15,4
42497,2014,11,6,16,7
42498,2014,11,6,17,6
42499,2014,11,6,18,6
42500,2014,11,6,19,33
42501,2014,11,6,20,40
42502,2014,11,6,21,40
42503,2014,11,6,22,48
42504,2014,11,6,23,44
42505,2014,11,7,0,41
42506,2014,11,7,1,44
42507,2014,11,7,2,45
42508,2014,11,7,3,79
42509,2014,11,7,4,76
42510,2014,11,7,5,79
42511,2014,11,7,6,90
42512,2014,11,7,7,73
42513,2014,11,7,8,70
42514,2014,11,7,9,66
42515,2014,11,7,10,59
42516,2014,11,7,11,62
42517,2014,11,7,12,60
42518,2014,11,7,13,41
42519,2014,11,7,14,38
42520,2014,11,7,15,33
42521,2014,11,7,16,18
42522,2014,11,7,17,28
42523,2014,11,7,18,46
42524,2014,11,7,19,51
42525,2014,11,7,20,57
42526,2014,11,7,21,37
42527,2014,11,7,22,35
42528,2014,11,7,23,41
42529,2014,11,8,0,46
42530,2014,11,8,1,56
42531,2014,11,8,2,69
42532,2014,11,8,3,79
42533,2014,11,8,4,76
42534,2014,11,8,5,65
42535,2014,11,8,6,69
42536,2014,11,8,7,74
42537,2014,11,8,8,79
42538,2014,11,8,9,78
42539,2014,11,8,10,87
42540,2014,11,8,11,82
42541,2014,11,8,12,74
42542,2014,11,8,13,77
42543,2014,11,8,14,84
42544,2014,11,8,15,87
42545,2014,11,8,16,91
42546,2014,11,8,17,77
42547,2014,11,8,18,74
42548,2014,11,8,19,84
42549,2014,11,8,20,89
42550,2014,11,8,21,94
42551,2014,11,8,22,92
42552,2014,11,8,23,97
42553,2014,11,9,0,92
42554,2014,11,9,1,98
42555,2014,11,9,2,116
42556,2014,11,9,3,113
42557,2014,11,9,4,101
42558,2014,11,9,5,87
42559,2014,11,9,6,54
42560,2014,11,9,7,50
42561,2014,11,9,8,42
42562,2014,11,9,9,38
42563,2014,11,9,10,38
42564,2014,11,9,11,39
42565,2014,11,9,12,33
42566,2014,11,9,13,34
42567,2014,11,9,14,40
42568,2014,11,9,15,48
42569,2014,11,9,16,45
42570,2014,11,9,17,39
42571,2014,11,9,18,44
42572,2014,11,9,19,57
42573,2014,11,9,20,77
42574,2014,11,9,21,76
42575,2014,11,9,22,98
42576,2014,11,9,23,101
42577,2014,11,10,0,104
42578,2014,11,10,1,106
42579,2014,11,10,2,108
